conceptID,concept,rank,PMID
,medical transport,1,21502715
,transport,1,21502715
,long,1,21502715
,distance,1,21502715
,hospital,2,21502715
,man,1,21502715
,diagnosis,1,21502715
,helicopter,1,21502715
,helicopter emergency,1,21502715
,emergency medical service,1,21502715
,medical service,1,21502715
,service,1,21502715
,medical staff,1,21502715
,staff,1,21502715
,board,1,21502715
,quick,1,21502715
,advanced,1,21502715
,cardiovascular,1,21502715
,life,1,21502715
,life support,1,21502715
,support,2,21502715
,doctor,1,21502715
,return,1,21502715
,heartbeat,1,21502715
,still,1,21502715
,serious,1,21502715
,bradycardia,1,21502715
,cardiac,1,21502715
,cardiac failure,1,21502715
,failure,1,21502715
,transcutaneous pacing,1,21502715
,pacing,1,21502715
,arrival,1,21502715
,emergency percutaneous coronary intervention,1,21502715
,percutaneous,2,21502715
,percutaneous coronary intervention,1,21502715
,coronary,1,21502715
,intervention,1,21502715
,pci,2,21502715
,chest,1,21502715
,compressions,1,21502715
,total,1,21502715
,defibrillations,1,21502715
,cardiopulmonary,1,21502715
,cps,1,21502715
,sequelae,1,21502715
,cooperation,1,21502715
,medical procedures,1,21502715
,procedures,1,21502715
,emergency care,1,21502715
,patients,1,21502715
,prospective,1,21492595
,acute,1,21492595
,acute ischemic,1,21492595
,ischemic,1,21492595
,ischemic stroke,1,21492595
,stroke,1,21492595
,outcomes,1,21492595
,endovascular,1,21492595
,therapy,1,21492595
,experience,1,21492595
,objective,1,21492595
,results,2,21492595
,endovascular,2,21492595
,therapy,4,21492595
,acute,1,21492595
,acute ischemic,1,21492595
,ischemic,1,21492595
,ischemic stroke,1,21492595
,stroke,3,21492595
,ais,3,21492595
,patients,12,21492595
,not,1,21492595
,intravenous,1,21492595
,thrombolysis,1,21492595
,methods,1,21492595
,prospectively,1,21492595
,data,1,21492595
,january,1,21492595
,june,1,21492595
,retro,1,21492595
,patient,2,21492595
,selection,2,21492595
,mean,1,21492595
,nihss,1,21492595
,score,1,21492595
,presentation,1,21492595
,intervention,1,21492595
,end,2,21492595
,end points,2,21492595
,myocardial,1,21492595
,myocardial infarction,1,21492595
,infarction,1,21492595
,reperfusion,2,21492595
,symptomatic,1,21492595
,intracranial,1,21492595
,intracranial hemorrhage,1,21492595
,hemorrhage,1,21492595
,outcomes,2,21492595
,rankin,1,21492595
,rankin scale,1,21492595
,scale,1,21492595
,mrs,2,21492595
,mortality,1,21492595
,binary,1,21492595
,logistic,1,21492595
,logistic regression,1,21492595
,logistic regression analysis,1,21492595
,regression,1,21492595
,regression analysis,1,21492595
,analysis,1,21492595
,independent,1,21492595
,predictors,1,21492595
,anterior,3,21492595
,circulation,4,21492595
,occlusions,2,21492595
,hours,5,21492595
,more,2,21492595
,posterior,1,21492595
,treatment,2,21492595
,rate,3,21492595
,days,1,21492595
,less,2,21492595
,strokes,1,21492595
,symptom,1,21492595
,onset,3,21492595
,odds ratio,1,21492595
,ratio,1,21492595
,symptoms,1,21492595
,only,1,21492595
,difference,1,21492595
,conclusions,1,21492595
,first,1,21492595
,largest,1,21492595
,prospective,1,21492595
,prospective study,1,21492595
,study,1,21492595
,authors,1,21492595
,setting,1,21492595
,high,1,21492595
,recanalization,1,21492595
,low,1,21492595
,antiplatelet therapy,1,21491737
,therapy,1,21491737
,acute,1,21491737
,acute coronary syndrom,1,21491737
,coronary,1,21491737
,syndrom,1,21491737
,syndrom es,1,21491737
,state,1,21491737
,art,1,21491737
,new,1,21491737
,antiplatelet therapy,2,21491737
,therapy,3,21491737
,role,1,21491737
,treatment,4,21491737
,patients,10,21491737
,acute,1,21491737
,acute coronary syndromes,1,21491737
,coronary,2,21491737
,syndromes,1,21491737
,acs,8,21491737
,significant,2,21491737
,reduction,7,21491737
,ischemic,5,21491737
,events,3,21491737
,aspirin,3,21491737
,death,2,21491737
,myocardial,1,21491737
,myocardial infarction,1,21491737
,infarction,1,21491737
,usually,1,21491737
,other,1,21491737
,antiplatelet agents,1,21491737
,order,1,21491737
,more,2,21491737
,profound,1,21491737
,inhibition,1,21491737
,platelet,4,21491737
,platelet aggregation,1,21491737
,aggregation,1,21491737
,ticlopidine,1,21491737
,initially,1,21491737
,association,1,21491737
,percutaneous,1,21491737
,percutaneous coronary interventions,1,21491737
,interventions,1,21491737
,risk,5,21491737
,stent,1,21491737
,thrombosis,1,21491737
,later,1,21491737
,clopidogrel,5,21491737
,now,2,21491737
,combination,1,21491737
,standard,2,21491737
,risk reduction,1,21491737
,comparison,3,21491737
,alone,1,21491737
,limitation,1,21491737
,resistance,1,21491737
,genetic,1,21491737
,factors,3,21491737
,clinical,1,21491737
,pharmacokinetic,1,21491737
,poor,1,21491737
,absorption,1,21491737
,drugdrug interactions,1,21491737
,interactions,1,21491737
,development,2,21491737
,third,1,21491737
,generation,1,21491737
,prasugrel,1,21491737
,inhibitor,1,21491737
,platelet aggre,1,21491737
,platelet aggre gation,1,21491737
,further,1,21491737
,increase,1,21491737
,major,2,21491737
,bleedings,1,21491737
,pci,3,21491737
,high,1,21491737
,high ischemic risk,1,21491737
,hemorrhagic,3,21491737
,ticagrelor,1,21491737
,reversible,1,21491737
,antagonist,1,21491737
,receptor,2,21491737
,vascular,1,21491737
,causes,1,21491737
,rate,1,21491737
,overall,1,21491737
,bleeding,1,21491737
,intravenous,1,21491737
,cangrelor,1,21491737
,negative,1,21491737
,results,1,21491737
,use,1,21491737
,glycoproteins,1,21491737
,inhibitors,2,21491737
,abciximab,1,21491737
,eptifibatide,1,21491737
,tirofiban,1,21491737
,upstream,1,21491737
,only,1,21491737
,phase,1,21491737
,new,2,21491737
,antagonists,1,21491737
,thrombin,1,21491737
,thrombin receptor,1,21491737
,par,1,21491737
,top,1,21491737
,dual,1,21491737
,investigation,1,21491737
,secondary,1,21491737
,secondary prevention,1,21491737
,prevention,1,21491737
,accurate,1,21491737
,evaluation,1,21491737
,balance,1,21491737
,choice,1,21491737
,individual,1,21491737
,patient,1,21491737
,hope,1,21491737
,future,1,21491737
,platelet inhibitors,1,21491737
,efficacy,1,21491737
,better,1,21491737
,profile,1,21491737
,inflammation,1,21491734
,lipids,1,21491734
,coronary,1,21491734
,pathology,1,21491734
,risk,1,21491734
,risk factors,1,21491734
,factors,1,21491734
,causes,1,21491734
,therapeutic,1,21491734
,target,1,21491734
,search,1,21491734
,new,1,21491734
,risk,7,21491734
,risk markers,1,21491734
,markers,1,21491734
,cardiovascular,1,21491734
,estimate,1,21491734
,measurement,1,21491734
,creactive protein,1,21491734
,protein,1,21491734
,crp,4,21491734
,levels,1,21491734
,most,1,21491734
,evaluation,1,21491734
,systems,1,21491734
,score,1,21491734
,cpr,1,21491734
,dosage,1,21491734
,classic,1,21491734
,risk factors,2,21491734
,factors,2,21491734
,detection,3,21491734
,subjects,2,21491734
,more,2,21491734
,effective,1,21491734
,prevention,4,21491734
,use,1,21491734
,guide,1,21491734
,primary,3,21491734
,primary prevention,2,21491734
,first,1,21491734
,time,1,21491734
,jupiter,1,21491734
,study,2,21491734
,large,1,21491734
,randomized,1,21491734
,trial,1,21491734
,placebo,2,21491734
,admission,1,21491734
,criteria,1,21491734
,presence,3,21491734
,inflammatory,4,21491734
,status,4,21491734
,only,1,21491734
,ldl,2,21491734
,rosuvastatin,1,21491734
,significantly,1,21491734
,composite,1,21491734
,primary endpoint,1,21491734
,endpoint,1,21491734
,mortality,1,21491734
,myocardial,2,21491734
,myocardial infarction,1,21491734
,infarction,1,21491734
,ischemic,1,21491734
,ischemic stroke,1,21491734
,stroke,1,21491734
,hospitalization,1,21491734
,unstable,1,21491734
,unstable angina,1,21491734
,angina,1,21491734
,myocardial revascularization,1,21491734
,revascularization,1,21491734
,results,1,21491734
,continuous,1,21491734
,relationship,1,21491734
,cholesterol,2,21491734
,cholesterol level,1,21491734
,level,1,21491734
,clinical,2,21491734
,benefit,2,21491734
,high,2,21491734
,high prevalence,1,21491734
,prevalence,1,21491734
,metabolic,1,21491734
,metabolic syndrome,1,21491734
,syndrome,1,21491734
,study population,1,21491734
,population,1,21491734
,link,1,21491734
,condition,1,21491734
,incidence,1,21491734
,events,3,21491734
,group,1,21491734
,role,1,21491734
,greatest,1,21491734
,reduction,1,21491734
,subgroup,1,21491734
,patient,1,21491734
,double,1,21491734
,lipids,1,21491734
,inflammation,1,21491734
,marker,1,21491734
,secondary,1,21491734
,secondary prevention,1,21491734
,patients,1,21491734
,statin,1,21491734
,treatment,1,21491734
,greater,1,21491734
,ldl cholesterol,1,21491734
,consequently,1,21491734
,plaque,1,21491733
,patient,1,21491733
,atherosclerotic,1,21491733
,atherosclerotic plaque,1,21491733
,plaque,3,21491733
,instability,1,21491733
,directly,1,21491733
,acute,2,21491733
,acute coronary syndromes,1,21491733
,coronary,3,21491733
,syndromes,1,21491733
,unstable,1,21491733
,ang,1,21491733
,myocardial,1,21491733
,myocardial infarction,1,21491733
,infarction,1,21491733
,sudden,1,21491733
,death,1,21491733
,different,2,21491733
,not,1,21491733
,completely,1,21491733
,unknown,1,21491733
,mechanisms,3,21491733
,pathogenesis,1,21491733
,currently,1,21491733
,role,1,21491733
,process,1,21491733
,embolization,1,21491733
,vasoconstriction,1,21491733
,rupture,1,21491733
,only,2,21491733
,few,1,21491733
,cases,2,21491733
,most,1,21491733
,spontaneously,1,21491733
,plaques,3,21491733
,clinical,1,21491733
,manifestations,1,21491733
,many,1,21491733
,others,1,21491733
,asymptomatic,1,21491733
,possible,1,21491733
,hypothesis,1,21491733
,first,1,21491733
,case,2,21491733
,types,1,21491733
,strong,1,21491733
,thrombogenic,1,21491733
,stimulus,1,21491733
,second,1,21491733
,equal,1,21491733
,patient,2,21491733
,hypercoagulable state,1,21491733
,state,1,21491733
,high,1,21491733
,high risk,1,21491733
,risk,1,21491733
,acute coronary syndr,1,21491733
,syndr omes,1,21491733
,aim,1,21491733
,review,1,21491733
,complex,1,21491733
,vulnerability,1,21491733
,knowledge,1,21469514
,nutrition,1,21469514
,hypertension,1,21469514
,management,1,21469514
,management practices,1,21469514
,practices,1,21469514
,adults,1,21469514
,day,1,21469514
,clinics,1,21469514
,hypertension,6,21469514
,global,1,21469514
,chronic,1,21469514
,chronic disease,1,21469514
,disease,2,21469514
,asymptomatic,1,21469514
,silent,1,21469514
,killer,1,21469514
,signs,1,21469514
,symptoms,1,21469514
,only,1,21469514
,target,1,21469514
,organ,1,21469514
,condition,1,21469514
,common,1,21469514
,south,1,21469514
,south africa,1,21469514
,africa,1,21469514
,risk,1,21469514
,risk factor,1,21469514
,factor,1,21469514
,cerebrovascular,1,21469514
,incidents,1,21469514
,myocardial,1,21469514
,myocardial infarction,1,21469514
,infarction,1,21469514
,ventricular,1,21469514
,ventricular hypertrophy,1,21469514
,hypertrophy,1,21469514
,renal,1,21469514
,renal disease,1,21469514
,retinopathy,1,21469514
,black,1,21469514
,adults,3,21469514
,urban,1,21469514
,urban environment,1,21469514
,environment,1,21469514
,excessive,1,21469514
,increases,1,21469514
,blood,1,21469514
,blood pressure,1,21469514
,pressure,1,21469514
,research,2,21469514
,research question,1,21469514
,question,1,21469514
,knowledge,3,21469514
,hypertensive,2,21469514
,day,1,21469514
,clinics,2,21469514
,nutrition,2,21469514
,management,2,21469514
,management practices,1,21469514
,practices,1,21469514
,strategy,1,21469514
,similar,1,21469514
,cross,1,21469514
,cross sectional,1,21469514
,cross sectional survey,1,21469514
,sectional,1,21469514
,survey,1,21469514
,design,1,21469514
,primary,1,21469514
,health,1,21469514
,sampling,1,21469514
,sampling method,1,21469514
,method,1,21469514
,convenient,1,21469514
,sample,2,21469514
,sample size,1,21469514
,size,1,21469514
,participants,2,21469514
,data,2,21469514
,methods,1,21469514
,physical,1,21469514
,measurements,1,21469514
,structured,1,21469514
,structured interview,1,21469514
,interview,1,21469514
,descriptive,1,21469514
,statistics,1,21469514
,results,2,21469514
,lack,1,21469514
,proportion,1,21469514
,uncontrolled,1,21469514
,uncontrolled hypertension,1,21469514
,high,1,21469514
,noncompliance,1,21469514
,medication,1,21469514
,frequently,1,21469514
,third,1,21469514
,complications,1,21469514
,intervention,1,21469514
,study,1,21469514
,dietary,1,21462319
,dietary selenium,1,21462319
,selenium,1,21462319
,dephosphorylation,1,21462319
,expression,1,21462319
,cardiac,1,21462319
,infarction,1,21462319
,scope,1,21462319
,ventricular,1,21462319
,ventricular dysfunction,1,21462319
,dysfunction,1,21462319
,cardiac,7,21462319
,remodeling,2,21462319
,primary,1,21462319
,causes,1,21462319
,chronic,1,21462319
,chronic heart failure,1,21462319
,heart,1,21462319
,heart failure,1,21462319
,failure,1,21462319
,industrialized countries,1,21462319
,countries,1,21462319
,present,1,21462319
,study,1,21462319
,dietary,2,21462319
,dietary selenium,2,21462319
,dietary selenium intake,2,21462319
,selenium,3,21462319
,selenium intake,2,21462319
,intake,2,21462319
,myocardial,1,21462319
,myocardial infarction,1,21462319
,infarction,1,21462319
,possible,1,21462319
,mechanisms,1,21462319
,methods,1,21462319
,results,1,21462319
,rats,5,21462319
,diet,6,21462319
,containing,1,21462319
,group,4,21462319
,sele,1,21462319
,end,1,21462319
,5th,1,21462319
,week,1,21462319
,transient,1,21462319
,coronary,1,21462319
,ligation,1,21462319
,days,1,21462319
,reperfusion,1,21462319
,infarct,1,21462319
,size,1,21462319
,compliance,1,21462319
,index,2,21462319
,more,1,21462319
,hearts,1,21462319
,adverse effects,1,21462319
,effects,1,21462319
,increase,2,21462319
,content,1,21462319
,decreased,1,21462319
,decreased activity,1,21462319
,activity,1,21462319
,antioxidant,1,21462319
,dephosphorylation,2,21462319
,conclusion,1,21462319
,range,1,21462319
,physiological,1,21462319
,physiological values,1,21462319
,values,1,21462319
,data,1,21462319
,effect,1,21462319
,oxidative,1,21462319
,oxidative stress,1,21462319
,stress,1,21462319
,lower,1,21462319
,expression,1,21462319
,serum,1,21446364
,serum lipid,1,21446364
,lipid,1,21446364
,lipoprotein,1,21446364
,abnormality,1,21446364
,risk,1,21446364
,coronary,1,21446364
,coronary artery,1,21446364
,coronary artery disease,1,21446364
,artery,1,21446364
,artery disease,1,21446364
,disease,1,21446364
,patients,1,21446364
,dyslipidemia,1,21446364
,primary,1,21446364
,causes,1,21446364
,coronary,2,21446364
,coronary artery,1,21446364
,coronary artery disease,1,21446364
,artery,1,21446364
,artery disease,1,21446364
,disease,1,21446364
,cad,1,21446364
,total,4,21446364
,total cholesterol,1,21446364
,cholesterol,1,21446364
,conventional,1,21446364
,risk,1,21446364
,risk factor,1,21446364
,factor,1,21446364
,myocardial,2,21446364
,myocardial infarction,2,21446364
,infarction,2,21446364
,patients,9,21446364
,present,1,21446364
,study,2,21446364
,objective,1,21446364
,out,1,21446364
,lipid,3,21446364
,lipoprotein,2,21446364
,opd,1,21446364
,male,6,21446364
,female,6,21446364
,mean,1,21446364
,levels,1,21446364
,ratio,6,21446364
,different,1,21446364
,age,5,21446364
,age group,3,21446364
,group,4,21446364
,statistically,2,21446364
,statistically significant,2,21446364
,significant,2,21446364
,healthy,1,21446364
,healthy control,1,21446364
,control,2,21446364
,control group,1,21446364
,level,5,21446364
,normal,5,21446364
,optimal,2,21446364
,total population,1,21446364
,population,2,21446364
,nearly,1,21446364
,percentage,1,21446364
,very,1,21446364
,very high,1,21446364
,high,1,21446364
,female patients,3,21446364
,observed,1,21446364
,controls,1,21446364
,highest,1,21446364
,years,2,21446364
,male patients,1,21446364
,while,1,21446364
,significantly,1,21446364
,profile,1,21446364
,individual,1,21446364
,factors,1,21446364
,development,1,21446364
,other,1,21446364
,complications,1,21446364
,practice,1,21446364
,health,1,21446364
,health check,1,21446364
,check,1,21446364
,packages,1,21446364
,predictive,1,21446096
,predictive value,1,21446096
,value,1,21446096
,inflammation,1,21446096
,myocardial,1,21446096
,myocardial necrosis,1,21446096
,myocardial necrosis markers,1,21446096
,necrosis,1,21446096
,markers,1,21446096
,acute,1,21446096
,acute coronary syndrom,1,21446096
,coronary,1,21446096
,syndrom,1,21446096
,introduction,1,21446096
,biochemical,1,21446096
,cardiac,5,21446096
,cardiac markers,3,21446096
,markers,11,21446096
,role,2,21446096
,treatment,2,21446096
,patients,3,21446096
,acute,3,21446096
,acute coronary syndrome,3,21446096
,coronary,4,21446096
,syndrome,4,21446096
,myocytes,1,21446096
,necrosis,2,21446096
,troponins,2,21446096
,diagnosing,1,21446096
,myocardial,3,21446096
,myocardial infarction,2,21446096
,infarction,2,21446096
,st segment,2,21446096
,st segment elevation,2,21446096
,segment,2,21446096
,elevation,2,21446096
,unstable,1,21446096
,unstable angina,1,21446096
,unstable angina pectoris,1,21446096
,angina,1,21446096
,angina pectoris,1,21446096
,more,1,21446096
,groups,1,21446096
,inflammation,6,21446096
,cardiac function,1,21446096
,function,1,21446096
,objective,1,21446096
,study,1,21446096
,risk,1,21446096
,stratification,1,21446096
,identification,1,21446096
,advantage,1,21446096
,evolutio,1,21446096
,changes,1,21446096
,serum,1,21446096
,material,1,21446096
,methods,1,21446096
,method,1,21446096
,analysis,1,21446096
,results,1,21446096
,independently,1,21446096
,studies,1,21446096
,literature,1,21446096
,data,1,21446096
,data base,1,21446096
,base,1,21446096
,review,1,21446096
,med,1,21446096
,line,1,21446096
,systemic,1,21446096
,localized,1,21446096
,localized inflammation,1,21446096
,development,1,21446096
,available,1,21446096
,creactive protein,1,21446096
,protein,1,21446096
,sedimentation,1,21446096
,erythrocytes,1,21446096
,fib rinogen,1,21446096
,well,1,21446096
,myocardial necrosis,1,21446096
,myocardial necrosis markers,1,21446096
,creatine,1,21446096
,creatine kinase,1,21446096
,creatine kinase mb,1,21446096
,kinase,1,21446096
,myoglobin,1,21446096
,cardiac troponins,1,21446096
,conclusion,1,21446096
,ideal,1,21446096
,early,1,21446096
,early detection,1,21446096
,detection,1,21446096
,severity,1,21446096
,myocardial,2,21446094
,myocardial performance index,1,21446094
,performance,1,21446094
,index,1,21446094
,prediction,1,21446094
,monitoring,1,21446094
,left,1,21446094
,left ventricle,1,21446094
,ventricle,1,21446094
,first,1,21446094
,first myocardial infarction,1,21446094
,myocardial infarction,1,21446094
,infarction,1,21446094
,introduction,1,21446094
,dynamic,1,21446094
,left,1,21446094
,ventricular,6,21446094
,geometry,1,21446094
,contractile,1,21446094
,state,1,21446094
,acute,6,21446094
,acute myocardial infarction,6,21446094
,myocardial,11,21446094
,myocardial infarction,6,21446094
,infarction,6,21446094
,responsible,1,21446094
,various,1,21446094
,aspects,1,21446094
,ventricular remodeling,5,21446094
,remodeling,5,21446094
,dysfunction,5,21446094
,number,1,21446094
,studies,1,21446094
,myocardial performance index,5,21446094
,performance,5,21446094
,index,5,21446094
,prediction,1,21446094
,complications,1,21446094
,objective,1,21446094
,study,4,21446094
,power,1,21446094
,assess,1,21446094
,severity,1,21446094
,systolic,4,21446094
,diastolic,3,21446094
,diastolic dysfunction,1,21446094
,long,2,21446094
,long term,2,21446094
,term,2,21446094
,material,1,21446094
,methods,1,21446094
,echocardiography,1,21446094
,first,4,21446094
,week,3,21446094
,months,2,21446094
,patients,3,21446094
,end,2,21446094
,group,3,21446094
,mild,1,21446094
,severe,1,21446094
,results,1,21446094
,significantly,1,21446094
,lower,1,21446094
,beginning,1,21446094
,systolic dysfunction,3,21446094
,prevalence,1,21446094
,strong,1,21446094
,predictive,2,21446094
,parameter,1,21446094
,extensive,1,21446094
,early,2,21446094
,late,1,21446094
,not,1,21446094
,predictor,1,21446094
,failure,1,21446094
,discussion,1,21446094
,conclusions,1,21446094
,mpi,1,21446094
,doubtful,1,21446094
,clinical,2,21446094
,use,1,21446094
,dynamics,1,21446094
,value,1,21446094
,function,1,21446094
,deterioration,1,21446094
,total,1,21443126
,total gastrectomy,1,21443126
,gastrectomy,1,21443126
,extended,1,21443126
,lymph,1,21443126
,lymph node,1,21443126
,node,1,21443126
,resection,1,21443126
,advanced,1,21443126
,gastric,1,21443126
,cases,1,21443126
,backgroun,1,21443126
,result,1,21443126
,surgeons,1,21443126
,experience,1,21443126
,improvement,1,21443126
,laparoscopic,4,21443126
,techniques,1,21443126
,gastrectomy,7,21443126
,management,1,21443126
,early,2,21443126
,early stage,1,21443126
,stage,1,21443126
,gastric,6,21443126
,gastric cancer,6,21443126
,cancer,6,21443126
,sufficient,1,21443126
,evidence,1,21443126
,distal,1,21443126
,distal gastrectomy,1,21443126
,early gastric cancer,1,21443126
,radical,1,21443126
,treatment,1,21443126
,more,1,21443126
,advanced,3,21443126
,purpose,1,21443126
,current,1,21443126
,study,1,21443126
,advantage,1,21443126
,total,5,21443126
,total gastrectomy,5,21443126
,open,2,21443126
,dissection,2,21443126
,lymph,4,21443126
,lymph nodes,4,21443126
,nodes,4,21443126
,patients,8,21443126
,methodology,1,21443126
,nov,1,21443126
,single,1,21443126
,institute,1,21443126
,clinical,1,21443126
,clinical data,1,21443126
,data,1,21443126
,procedures,1,21443126
,survival,1,21443126
,outcome,1,21443126
,differences,1,21443126
,groups,1,21443126
,results,1,21443126
,none,1,21443126
,laparotomy,1,21443126
,operative,2,21443126
,mortality,1,21443126
,postoperative,2,21443126
,postoperative complication,1,21443126
,complication,1,21443126
,rate,1,21443126
,major,1,21443126
,complications,1,21443126
,deaths,1,21443126
,due,1,21443126
,myocardial,1,21443126
,myocardial infarction,1,21443126
,infarction,1,21443126
,days,1,21443126
,comparison,1,21443126
,time,1,21443126
,min,1,21443126
,similar,1,21443126
,number,1,21443126
,less,1,21443126
,blood,1,21443126
,blood loss,1,21443126
,loss,1,21443126
,earlier,2,21443126
,recovery,1,21443126
,bowel,1,21443126
,activity,1,21443126
,ambulation,1,21443126
,postoperative pain,1,21443126
,pain,1,21443126
,surgery,2,21443126
,tumor,1,21443126
,free,1,21443126
,margins,1,21443126
,mean,1,21443126
,followup,1,21443126
,period,1,21443126
,months,1,21443126
,local,1,21443126
,recurrence,1,21443126
,metastasis,1,21443126
,conclusions,1,21443126
,middle,1,21443126
,upper,1,21443126
,procedure,1,21443126
,outcomes,1,21443126
,extended,1,21443126
,same,1,21443126
,open surgery,1,21443126
,individual,1,21438295
,exposure,1,21438295
,autonomic,1,21438295
,activity,1,21438295
,patients,1,21438295
,myocardial,1,21438295
,myocardial infarction,1,21438295
,infarction,1,21438295
,particulate,1,21438295
,particulate matter,1,21438295
,exposures,2,21438295
,several,1,21438295
,studies,1,21438295
,increases,1,21438295
,morbidity,1,21438295
,mortality,1,21438295
,cardiovascular,1,21438295
,cardiovascular diseases,1,21438295
,diseases,1,21438295
,effects,2,21438295
,cardiac,1,21438295
,cardiac rhythm,1,21438295
,rhythm,1,21438295
,patients,2,21438295
,myocardial,1,21438295
,myocardial infarction,1,21438295
,infarction,1,21438295
,reduction,1,21438295
,heart,2,21438295
,heart rate,1,21438295
,rate,1,21438295
,variability,1,21438295
,hrv,1,21438295
,intensity,1,21438295
,particles,1,21438295
,correlation,1,21438295
,not,1,21438295
,data,1,21438295
,rapid,1,21438295
,imbalance,1,21438295
,autonomic,1,21438295
,regulation,1,21438295
,current,1,21438295
,conclusion,1,21438295
,most,1,21438295
,one,1,21438295
,pulmonary,1,21438295
,pulmonary inflammation,1,21438295
,inflammation,2,21438295
,reflexes,1,21438295
,more,1,21438295
,likely,1,21438295
,bronchial,1,21438295
,receptors,1,21438295
,directly,1,21438295
,usefulness,1,21431785
,large,1,21431785
,automated,1,21431785
,health,1,21431785
,health records,1,21431785
,records,1,21431785
,database,1,21431785
,pharmacoepidemiology,1,21431785
,objectives,1,21431785
,present,2,21431785
,study,4,21431785
,large,1,21431785
,automated,3,21431785
,health,4,21431785
,health records,3,21431785
,records,3,21431785
,database,3,21431785
,incidence,4,21431785
,events,9,21431785
,dialysis,2,21431785
,initiation,2,21431785
,hypertensive,2,21431785
,patients,4,21431785
,effects,1,21431785
,antihypertensive,1,21431785
,medications,1,21431785
,incidences,1,21431785
,materials,1,21431785
,methods,1,21431785
,search,1,21431785
,information,1,21431785
,health insurance,1,21431785
,insurance,1,21431785
,results,4,21431785
,laboratory,2,21431785
,laboratory tests,1,21431785
,tests,1,21431785
,medical,2,21431785
,pan,1,21431785
,cohort,4,21431785
,hypertension,2,21431785
,institution,1,21431785
,registration,1,21431785
,period,2,21431785
,diagnosis,1,21431785
,medication,1,21431785
,medication history,1,21431785
,history,1,21431785
,laboratory test,1,21431785
,laboratory test results,1,21431785
,test,1,21431785
,test results,1,21431785
,mean,1,21431785
,standard,1,21431785
,standard deviation,1,21431785
,deviation,1,21431785
,age,1,21431785
,years,2,21431785
,followup,1,21431785
,total,1,21431785
,incidence rates,2,21431785
,study population,1,21431785
,population,1,21431785
,good,1,21431785
,agreement,1,21431785
,cohort studies,1,21431785
,studies,2,21431785
,cerebrovascular,1,21431785
,cerebral,2,21431785
,cerebral hemorrhage,1,21431785
,hemorrhage,2,21431785
,cerebral infarction,1,21431785
,infarction,2,21431785
,subarachnoid,1,21431785
,subarachnoid hemorrhage,1,21431785
,myocardial,1,21431785
,myocardial infarction,1,21431785
,conclusions,1,21431785
,investigated,1,21431785
,study results,1,21431785
,data,2,21431785
,valid,1,21431785
,reliable,1,21431785
,other,1,21431785
,epidemiological,1,21431785
,epidemiological studies,1,21431785
,coronary,1,21428143
,coronary artery,1,21428143
,coronary artery vasospasm,1,21428143
,artery,1,21428143
,vasospasm,1,21428143
,acute,1,21428143
,acute myocarditis,1,21428143
,myocarditis,1,21428143
,rare,1,21428143
,association,1,21428143
,coronary,2,21428143
,coronary vasospasm,2,21428143
,vasospasm,2,21428143
,cause,1,21428143
,chest,1,21428143
,chest pain,1,21428143
,pain,1,21428143
,patients,1,21428143
,acute,3,21428143
,acute myocarditis,2,21428143
,myocarditis,2,21428143
,rare,1,21428143
,association,1,21428143
,few,1,21428143
,cases,1,21428143
,liter,1,21428143
,authors,1,21428143
,case,1,21428143
,presentation,1,21428143
,acute myocardial infarction,1,21428143
,myocardial,1,21428143
,myocardial infarction,1,21428143
,infarction,1,21428143
,hospitalization,1,21428143
,severe,1,21428143
,angina,1,21428143
,twice,1,21428143
,transient,1,21428143
,elevation,1,21428143
,different,1,21428143
,locations,1,21428143
,hypothesis,1,21428143
,role,1,21428143
,cardiac,1,21428143
,magnetic,1,21428143
,magnetic resonance,1,21428143
,magnetic resonance imaging,1,21428143
,resonance,1,21428143
,imaging,1,21428143
,context,1,21428143
,risk,1,21428137
,risk adjustment,1,21428137
,adjustment,1,21428137
,models,1,21428137
,percutaneous,1,21428137
,percutaneous coronary intervention,1,21428137
,coronary,1,21428137
,intervention,1,21428137
,quality,1,21428137
,assessment,1,21428137
,introduction,1,21428137
,quality,4,21428137
,standards,1,21428137
,subsequently,1,21428137
,patient,3,21428137
,outcome,1,21428137
,data,2,21428137
,rational,1,21428137
,means,1,21428137
,health,2,21428137
,health care,2,21428137
,care,2,21428137
,variation,1,21428137
,patients,2,21428137
,baseline,1,21428137
,clinical,2,21428137
,risk,4,21428137
,direct,1,21428137
,comparison,3,21428137
,outcomes,3,21428137
,operators,2,21428137
,institutions,1,21428137
,health care plans,1,21428137
,care plans,1,21428137
,years,2,21428137
,interventional,3,21428137
,interventional cardiology,3,21428137
,cardiology,4,21428137
,increase,1,21428137
,volume,1,21428137
,activity,1,21428137
,number,1,21428137
,centers,2,21428137
,percutaneous,1,21428137
,percutaneous coronary intervention,1,21428137
,coronary,1,21428137
,intervention,1,21428137
,together,1,21428137
,developments,1,21428137
,techniques,1,21428137
,materials,1,21428137
,adjunctive,1,21428137
,adjunctive therapy,1,21428137
,therapy,1,21428137
,pci,6,21428137
,various,1,21428137
,factors,2,21428137
,patient characteristics,1,21428137
,characteristics,2,21428137
,disease,1,21428137
,disease severity,1,21428137
,severity,1,21428137
,use,2,21428137
,risk adjustment,3,21428137
,adjustment,3,21428137
,models,3,21428137
,differences,1,21428137
,reliable,2,21428137
,balanced,1,21428137
,performance,1,21428137
