conceptID,concept,rank,PMID
,cardiovascular,1,24910828
,outcomes,2,24910828
,primary,2,24910828
,cause,1,24910828
,early,2,24910828
,morbidity,1,24910828
,mortality,1,24910828
,type,1,24910828
,subjects,2,24910828
,lifestyle,4,24910828
,intervention,2,24910828
,control,2,24910828
,control group,1,24910828
,group,1,24910828
,support,1,24910828
,education,1,24910828
,due,1,24910828
,absence,1,24910828
,difference,1,24910828
,outcome,1,24910828
,composite,1,24910828
,first,1,24910828
,occurrence,1,24910828
,fatal,1,24910828
,myocardial,1,24910828
,myocardial infarction,1,24910828
,infarction,1,24910828
,stroke,1,24910828
,angina,1,24910828
,hospita,1,24910828
,secondary,1,24910828
,favorable,1,24910828
,more,2,24910828
,weight,1,24910828
,weight loss,1,24910828
,loss,1,24910828
,greater,1,24910828
,fitness,1,24910828
,less,2,24910828
,disability,1,24910828
,depression,1,24910828
,reductions,1,24910828
,sleep,1,24910828
,sleep apnea,1,24910828
,apnea,1,24910828
,urinary,1,24910828
,urinary incontinence,1,24910828
,incontinence,1,24910828
,better,1,24910828
,remission,1,24910828
,results,1,24910828
,interventions,1,24910828
,component,1,24910828
,diabetes therapy,1,24910828
,therapy,1,24910828
,followup,1,24910828
,participants,1,24910828
,discontinuation,1,24910828
,program,1,24910828
,origin,1,24907962
,coronary,1,24907962
,coronary arteries,1,24907962
,arteries,1,24907962
,account,1,24907962
,cases,1,24907962
,origin,2,24907962
,coronary,3,24907962
,coronary arteries,2,24907962
,arteries,2,24907962
,rare,1,24907962
,type,1,24907962
,congenital,1,24907962
,congenital anomalies,1,24907962
,anomalies,1,24907962
,low,1,24907962
,incidence,1,24907962
,incidental,1,24907962
,incidental finding,1,24907962
,finding,1,24907962
,clinical,1,24907962
,clinical significance,1,24907962
,significance,1,24907962
,abnormalities,1,24907962
,responsible,1,24907962
,heart,1,24907962
,heart failure,1,24907962
,failure,1,24907962
,arrhythmias,1,24907962
,risk,1,24907962
,sudden,1,24907962
,sudden death,1,24907962
,death,1,24907962
,paper,1,24907962
,cases,1,24907962
,coronary angiography,1,24907962
,angiography,1,24907962
,literature,1,24907962
,current,1,24907962
,views,1,24907962
,therapy,1,24907962
,abnormality,1,24907962
,correlation,1,24907949
,severity,1,24907949
,st segment,1,24907949
,st segment elevation,1,24907949
,segment,1,24907949
,elevation,1,24907949
,respect,1,24907949
,site,1,24907949
,right,1,24907949
,right coronary artery,1,24907949
,coronary,1,24907949
,coronary artery,1,24907949
,artery,1,24907949
,lesion,1,24907949
,introduction,1,24907949
,electrocardiogram,3,24907949
,available,1,24907949
,tool,2,24907949
,infarct,1,24907949
,artery,3,24907949
,acute,2,24907949
,acute inferior wall myocardial infarction,1,24907949
,inferior,4,24907949
,inferior wall myocardial infarction,2,24907949
,wall,2,24907949
,myocardial,2,24907949
,myocardial infarction,2,24907949
,infarction,2,24907949
,severity,3,24907949
,st segment,5,24907949
,st segment elevation,3,24907949
,segment,5,24907949
,elevation,6,24907949
,proximity,2,24907949
,lesion,7,24907949
,right,9,24907949
,right coronary artery,1,24907949
,coronary,8,24907949
,coronary artery,2,24907949
,methods,1,24907949
,patient,1,24907949
,coronary angiogram,1,24907949
,angiogram,1,24907949
,differences,1,24907949
,circumflex,4,24907949
,groups,1,24907949
,st segments,1,24907949
,segments,1,24907949
,relation,1,24907949
,site,1,24907949
,results,1,24907949
,mean,1,24907949
,age,2,24907949
,presentation,1,24907949
,years,1,24907949
,total,2,24907949
,men,1,24907949
,smoking,1,24907949
,dyslipidemia,1,24907949
,physical,1,24907949
,physical activity,1,24907949
,activity,1,24907949
,correlation,2,24907949
,circumflex coronary artery,1,24907949
,st segment depression,1,24907949
,depression,1,24907949
,st elevation,2,24907949
,coronary lesion,1,24907949
,sum,2,24907949
,inferior leads,2,24907949
,leads,2,24907949
,proximal,1,24907949
,mid,1,24907949
,distal,1,24907949
,significant,1,24907949
,conclusions,1,24907949
,reliable,1,24907949
,difference,1,24907949
,st segment elevations,1,24907949
,elevations,1,24907949
,mortality,1,24896589
,due,1,24896589
,diseases,1,24896589
,circulatory,1,24896589
,circulatory system,1,24896589
,system,1,24896589
,elderly,1,24896589
,population,1,24896589
,brazilian,1,24896589
,amazon,1,24896589
,temporal,1,24896589
,spatial analysis,1,24896589
,analysis,1,24896589
,introduction,1,24896589
,circulatory,3,24896589
,circulatory diseases,2,24896589
,diseases,4,24896589
,major,1,24896589
,cause,1,24896589
,death,2,24896589
,elderly,3,24896589
,population,1,24896589
,brazilian,5,24896589
,amazon,5,24896589
,objective,1,24896589
,mortality,8,24896589
,mortality rates,4,24896589
,circulatory system,1,24896589
,system,1,24896589
,main,1,24896589
,causes,2,24896589
,period,2,24896589
,methods,1,24896589
,ecological study,1,24896589
,study,1,24896589
,distribution,3,24896589
,deaths,1,24896589
,poorly,1,24896589
,years,1,24896589
,age,3,24896589
,analysis,1,24896589
,out,1,24896589
,linear,1,24896589
,linear regression,1,24896589
,regression,1,24896589
,trend,4,24896589
,spatial distribution,2,24896589
,kernel,1,24896589
,results,1,24896589
,due,2,24896589
,states,2,24896589
,central,1,24896589
,central region,1,24896589
,region,2,24896589
,northern,1,24896589
,eastern,1,24896589
,southwestern,1,24896589
,present,2,24896589
,hot,1,24896589
,hot spots,1,24896589
,spots,1,24896589
,highest,2,24896589
,males,1,24896589
,females,1,24896589
,myocardial,1,24896589
,myocardial infarction,1,24896589
,infarction,1,24896589
,hypertensive,1,24896589
,hypertensive disease,1,24896589
,disease,1,24896589
,same,1,24896589
,standard,2,24896589
,group,1,24896589
,cerebrovascular,1,24896589
,cerebrovascular diseases,1,24896589
,different,1,24896589
,increment,1,24896589
,greater,1,24896589
,conclusion,1,24896589
,high,1,24896589
,geographic,1,24896589
,geographic areas,1,24896589
,areas,1,24896589
,open,1,24887898
,open heart surgery,1,24887898
,heart,1,24887898
,heart surgery,1,24887898
,surgery,1,24887898
,renal,1,24887898
,renal transplan,1,24887898
,transplan,1,24887898
,aim,1,24887898
,strategy,1,24887898
,open,3,24887898
,open heart surgery,2,24887898
,heart,3,24887898
,heart surgery,2,24887898
,surgery,2,24887898
,renal,6,24887898
,renal transplantation,2,24887898
,transplantation,2,24887898
,single,1,24887898
,institution,1,24887898
,pan,1,24887898
,methods,1,24887898
,heart surgeries,1,24887898
,surgeries,1,24887898
,patients,2,24887898
,january,1,24887898
,december,1,24887898
,men,1,24887898
,women,1,24887898
,mean,1,24887898
,age,1,24887898
,years,2,24887898
,old,1,24887898
,old myocardial infarction,1,24887898
,myocardial,1,24887898
,myocardial infarction,1,24887898
,infarction,1,24887898
,unstable,1,24887898
,ang,1,24887898
,aortic,3,24887898
,mitral,1,24887898
,ste,2,24887898
,arterial,2,24887898
,myxoma,2,24887898
,native,1,24887898
,native valve endocarditis,1,24887898
,valve,5,24887898
,endocarditis,4,24887898
,prosthetic valve,2,24887898
,prosthetic valve endocarditis,2,24887898
,operative,2,24887898
,operative procedures,1,24887898
,procedures,1,24887898
,coronary,1,24887898
,coronary artery,1,24887898
,coronary artery bypass,1,24887898
,coronary artery bypass grafting,1,24887898
,artery,1,24887898
,artery bypass grafting,1,24887898
,bypass,1,24887898
,bypass grafting,1,24887898
,grafting,1,24887898
,replacement,4,24887898
,resection,1,24887898
,aortic valve,1,24887898
,aortic valve replacements,1,24887898
,replacements,1,24887898
,protection,1,24887898
,steroid,1,24887898
,methylprednisolone,1,24887898
,intravenous,1,24887898
,immunosuppressant,1,24887898
,infusion,1,24887898
,cyclosporine,1,24887898
,tacrolimus,1,24887898
,results,1,24887898
,cases,1,24887898
,good,1,24887898
,renal graft,2,24887898
,graft,2,24887898
,function,1,24887898
,discharge,1,24887898
,serum,1,24887898
,serum creatinine,1,24887898
,creatinine,1,24887898
,death,1,24887898
,emergency,1,24887898
,staphylococcus,2,24887898
,patient,1,24887898
,postoperative,2,24887898
,postoperative pneumonia,1,24887898
,pneumonia,1,24887898
,day,1,24887898
,conclusions,1,24887898
,perioperative,1,24887898
,management,1,24887898
,successful,1,24887898
,renal transplan,1,24887898
,transplan,1,24887898
,severe,1,24887898
,complications,1,24887898
,methicillinresistant staphylococcus aureus,1,24887898
,methicillinresistant staphylococcus aureus infection,1,24887898
,staphylococcus aureus,1,24887898
,staphylococcus aureus infection,1,24887898
,infection,1,24887898
,renal graft loss,1,24887898
,graft loss,1,24887898
,loss,1,24887898
,acute,1,24887875
,acute coronary syndrome,1,24887875
,coronary,1,24887875
,syndrome,1,24887875
,patients,1,24887875
,mechanical,1,24887875
,valve,1,24887875
,prostheses,1,24887875
,similar,1,24887875
,cases,1,24887875
,myocardial,1,24887875
,myocardial infarction,1,24887875
,infarction,1,24887875
,due,1,24887875
,thrombus,2,24887875
,mechanical,1,24887875
,mechanical prosthesis,1,24887875
,prosthesis,1,24887875
,anticoagulation,1,24887875
,anticoagulation therapy,1,24887875
,therapy,1,24887875
,first,1,24887875
,case,1,24887875
,aspiration,1,24887875
,successfully,1,24887875
,second,1,24887875
,patient,1,24887875
,medical,1,24887875
,treatment,1,24887875
,target,1,24887875
,target international normalized ratio,1,24887875
,international,1,24887875
,international normalized ratio,1,24887875
,normalized,1,24887875
,ratio,1,24887875
,ratio values,1,24887875
,values,1,24887875
,anterior,1,24887813
,posterior,1,24887813
,papillary,1,24887813
,papillary muscle,1,24887813
,papillary muscle rupture,1,24887813
,muscle,1,24887813
,muscle rupture,1,24887813
,rupture,1,24887813
,myocardial,1,24887813
,myocardial infarction,1,24887813
,infarction,1,24887813
,man,1,24887813
,cardiogenic,1,24887813
,cardiogenic shock,1,24887813
,shock,1,24887813
,due,2,24887813
,myocardial,1,24887813
,myocardial infarction,1,24887813
,infarction,1,24887813
,echocardiography,1,24887813
,severe,1,24887813
,mitral,4,24887813
,mitral regurgitation,1,24887813
,regurgitation,1,24887813
,prolapse,1,24887813
,posterior,3,24887813
,posterior mitral leaflet,2,24887813
,mitral leaflet,2,24887813
,leaflet,2,24887813
,papillary,2,24887813
,papillary muscle,1,24887813
,papillary muscle rupture,1,24887813
,muscle,1,24887813
,muscle rupture,1,24887813
,rupture,1,24887813
,emergency,2,24887813
,coronary,3,24887813
,coronary angiography,1,24887813
,angiography,1,24887813
,subtotal,1,24887813
,occlusion,1,24887813
,circumflex,1,24887813
,circumflex coronary artery,1,24887813
,coronary artery,1,24887813
,artery,1,24887813
,percutaneous,2,24887813
,percutaneous coronary intervention,1,24887813
,intervention,1,24887813
,immediately,1,24887813
,cardiopulmonary,1,24887813
,support,1,24887813
,mitral valve,1,24887813
,mitral valve replacement,1,24887813
,valve,1,24887813
,replacement,1,24887813
,out,1,24887813
,anterior,1,24887813
,papillary muscles,1,24887813
,muscles,1,24887813
,completely,1,24887813
,pathological,1,24887813
,findings,1,24887813
,massive,1,24887813
,massive necrosis,1,24887813
,necrosis,1,24887813
,style,1,24868259
,system,1,24868259
,emergency,2,24868259
,emergency departments,1,24868259
,departments,1,24868259
,cardiopulmonary,1,24868259
,cardiopulmonary resuscitation,1,24868259
,resuscitation,1,24868259
,hospital,1,24868259
,romania,1,24868259
,rationale,1,24868259
,different,2,24868259
,systems,1,24868259
,research,2,24868259
,purpose,1,24868259
,medicine,1,24868259
,resuscitation,4,24868259
,resuscitation attempts,1,24868259
,attempts,1,24868259
,data,5,24868259
,available,2,24868259
,countries,1,24868259
,romania,1,24868259
,only,1,24868259
,previous,1,24868259
,work,1,24868259
,emergency,3,24868259
,emergency department,2,24868259
,department,2,24868259
,hospital,4,24868259
,objective,1,24868259
,study,2,24868259
,characteristics,2,24868259
,cardiac,2,24868259
,cardiac arrest,2,24868259
,arrest,3,24868259
,event,3,24868259
,factors,1,24868259
,outcome,2,24868259
,methods,1,24868259
,results,1,24868259
,descriptive,1,24868259
,refers,1,24868259
,january,1,24868259
,1st,1,24868259
,december,1,24868259
,guidelines,1,24868259
,european,1,24868259
,council,1,24868259
,observational,1,24868259
,sheets,1,24868259
,reporting,1,24868259
,form,1,24868259
,patient,1,24868259
,patient characteristics,1,24868259
,number,1,24868259
,cases,3,24868259
,return,1,24868259
,spontaneous,1,24868259
,circulation,1,24868259
,patients,2,24868259
,alive,1,24868259
,most,1,24868259
,common,1,24868259
,cause,1,24868259
,myocardial,1,24868259
,myocardial infarction,1,24868259
,infarction,1,24868259
,first,1,24868259
,rhythm,2,24868259
,point,1,24868259
,discussion,1,24868259
,system,1,24868259
,comprehensive,1,24868259
,method,1,24868259
,data collection,1,24868259
,collection,1,24868259
,further,1,24868259
,order,1,24868259
,statistic,1,24868259
,relevance,1,24868259
,conclusions,1,24868259
,aspects,1,24868259
,population,1,24868259
,area,1,24868259
,admission,1,24843741
,hyperglycemia,1,24843741
,short,1,24843741
,outcomes,1,24843741
,primary,1,24843741
,percutaneous,1,24843741
,percutaneous coronary intervention,1,24843741
,coronary,1,24843741
,intervention,1,24843741
,myocardial,1,24843741
,myocardial infarction,1,24843741
,infarction,1,24843741
,admission,9,24843741
,hyperglycemia,2,24843741
,poor,2,24843741
,outcome,1,24843741
,patients,7,24843741
,myocardial,2,24843741
,myocardial infarction,2,24843741
,infarction,2,24843741
,present,1,24843741
,study,1,24843741
,relationship,1,24843741
,glucose,7,24843741
,glucose level,1,24843741
,level,1,24843741
,other,1,24843741
,clinical,1,24843741
,variables,1,24843741
,stemi,3,24843741
,primary,3,24843741
,percutaneous,1,24843741
,percutaneous coronary intervention,1,24843741
,coronary,1,24843741
,intervention,1,24843741
,materials,1,24843741
,methods,1,24843741
,consecutive,1,24843741
,pci,2,24843741
,groups,2,24843741
,glucose levels,6,24843741
,levels,6,24843741
,short,1,24843741
,outcomes,1,24843741
,results,1,24843741
,significantly,2,24843741
,morbidity,3,24843741
,mortality,8,24843741
,overall,1,24843741
,mortality rate,1,24843741
,rate,1,24843741
,incidence,1,24843741
,heart,3,24843741
,heart failure,3,24843741
,failure,3,24843741
,odds ratios,1,24843741
,ratios,1,24843741
,confidence,1,24843741
,confidence interval,1,24843741
,interval,1,24843741
,inhospital mortality,1,24843741
,diabetic,1,24843741
,conclusions,1,24843741
,predictor,1,24843741
,poor prognosis,1,24843741
,prognosis,1,24843741
,low,1,24840264
,lipoprotein,1,24840264
,lipoprotein cholesterol,1,24840264
,cholesterol,1,24840264
,first,1,24840264
,observations,1,24840264
,low,3,24840264
,serum,3,24840264
,level,1,24840264
,risk,5,24840264
,cardiovascular,5,24840264
,cardiovascular disease,2,24840264
,disease,5,24840264
,years,1,24840264
,ago,1,24840264
,high,1,24840264
,levels,3,24840264
,development,1,24840264
,atherosclerotic,3,24840264
,lipoprotein,1,24840264
,most,1,24840264
,predictors,1,24840264
,men,1,24840264
,women,1,24840264
,people,1,24840264
,ethnic,1,24840264
,ethnic groups,1,24840264
,groups,1,24840264
,world,1,24840264
,long,1,24840264
,interventions,2,24840264
,cardiovascular events,3,24840264
,events,3,24840264
,myocardial,1,24840264
,myocardial infarction,1,24840264
,infarction,1,24840264
,ischemic,1,24840264
,ischemic stroke,1,24840264
,stroke,1,24840264
,death,1,24840264
,decades,1,24840264
,investigation,1,24840264
,evidence,2,24840264
,number,1,24840264
,post,1,24840264
,randomized,1,24840264
,raising,1,24840264
,aggressive,1,24840264
,reduction,1,24840264
,impacts,1,24840264
,progression,1,24840264
,recent,1,24840264
,prospective,1,24840264
,intent,1,24840264
,hdl,4,24840264
,hypothesis,1,24840264
,primary,1,24840264
,composite,1,24840264
,endpoints,1,24840264
,results,1,24840264
,lead,1,24840264
,many,1,24840264
,clinicians,1,24840264
,investigators,1,24840264
,validity,1,24840264
,additional,1,24840264
,other,1,24840264
,other drugs,1,24840264
,drugs,1,24840264
,target,1,24840264
,therapy,1,24840264
,proteome,1,24840264
,biological,1,24840264
,hdl particles,2,24840264
,particles,2,24840264
,inverse,1,24840264
,relationship,1,24840264
,disease risk,1,24840264
,mechanisms,1,24840264
,findings,1,24840264
,specific,1,24840264
,therapeutic,1,24840264
,therapeutic interventions,1,24840264
,patients,1,24840264
,low hdlc,1,24840264
,beaus lines,1,24834950
,lines,1,24834950
,cardiac,1,24834950
,cardiac arrest,1,24834950
,arrest,1,24834950
,man,1,24834950
,uncontrolled,1,24834950
,uncontrolled hypertension,1,24834950
,hypertension,1,24834950
,ventricular,1,24834950
,ventricular fibrillation,1,24834950
,fibrillation,1,24834950
,fibrillation cardiac,1,24834950
,cardiac,1,24834950
,cardiac arrest,1,24834950
,arrest,3,24834950
,left,1,24834950
,left anterior,1,24834950
,left anterior descending artery,1,24834950
,anterior,1,24834950
,descending,1,24834950
,artery,2,24834950
,artery occlusion,1,24834950
,occlusion,1,24834950
,more,1,24834950
,times,1,24834950
,return,1,24834950
,spontaneous,1,24834950
,circulation,1,24834950
,comatose,1,24834950
,his,7,24834950
,therapeutic,1,24834950
,therapeutic hypothermia,1,24834950
,hypothermia,1,24834950
,bare metal stent,1,24834950
,metal,1,24834950
,metal stent,1,24834950
,stent,1,24834950
,obstructed,1,24834950
,coronary,1,24834950
,coronary artery,1,24834950
,restoration,1,24834950
,excellent,2,24834950
,blood,1,24834950
,blood flow,1,24834950
,flow,1,24834950
,course,1,24834950
,cardiogenic,1,24834950
,cardiogenic shock,1,24834950
,shock,1,24834950
,respiratory,1,24834950
,respiratory failure,1,24834950
,failure,1,24834950
,tracheostomy,2,24834950
,tracheobronchitis,1,24834950
,cultures,1,24834950
,positive,1,24834950
,methicillinresistant staphylococcus aureus,1,24834950
,staphylococcus,1,24834950
,staphylococcus aureus,1,24834950
,extended,1,24834950
,period,1,24834950
,agitation,1,24834950
,delirium,2,24834950
,days,4,24834950
,mental,1,24834950
,mental status,1,24834950
,status,1,24834950
,rapidly,1,24834950
,lucid,1,24834950
,able,1,24834950
,rehabilitation,1,24834950
,rehabilitation facility,1,24834950
,facility,1,24834950
,hospital,2,24834950
,hospital day,1,24834950
,day,1,24834950
,prognosis,1,24834950
,close,1,24834950
,followup,1,24834950
,primary,1,24834950
,primary care,1,24834950
,care,1,24834950
,cardiology,1,24834950
,coumadin,1,24834950
,clinics,1,24834950
,emergency,1,24834950
,emergency department,1,24834950
,department,1,24834950
,later,2,24834950
,complaint,1,24834950
,intermittent,1,24834950
,chest,1,24834950
,chest pain,1,24834950
,pain,1,24834950
,duration,1,24834950
,physical,1,24834950
,physical examination,1,24834950
,examination,1,24834950
,examination he,1,24834950
,beaus lines,1,24834950
,lines,1,24834950
,fingernails,1,24834950
,myocardial,1,24834950
,myocardial infarction,1,24834950
,infarction,1,24834950
,home,1,24834950
,good,1,24834950
,condition,1,24834950
,btype natriuretic peptide,1,24814112
,natriuretic,1,24814112
,natriuretic peptide,1,24814112
,peptide,1,24814112
,levels,1,24814112
,extent,1,24814112
,severity,1,24814112
,coronary,2,24814112
,coronary artery,1,24814112
,coronary artery disease,1,24814112
,artery,1,24814112
,artery disease,1,24814112
,disease,1,24814112
,elevation,1,24814112
,acute,1,24814112
,acute coronary syndrome,1,24814112
,syndrome,1,24814112
,normal,1,24814112
,ventricular,1,24814112
,ventricular function,1,24814112
,function,1,24814112
,background,1,24814112
,btype natriuretic peptide,1,24814112
,natriuretic,1,24814112
,natriuretic peptide,1,24814112
,peptide,1,24814112
,biological,1,24814112
,biological marker,1,24814112
,marker,1,24814112
,prognosis,1,24814112
,patients,5,24814112
,acute,1,24814112
,acute coronary syndrome,1,24814112
,coronary,4,24814112
,syndrome,1,24814112
,acs,3,24814112
,relation,1,24814112
,quantity,1,24814112
,bnp,11,24814112
,levels,7,24814112
,severity,2,24814112
,coronary artery,1,24814112
,coronary artery disease,1,24814112
,artery,1,24814112
,artery disease,1,24814112
,disease,5,24814112
,not,1,24814112
,methods,1,24814112
,st elevation,2,24814112
,elevation,2,24814112
,normal,1,24814112
,systolic,2,24814112
,function,1,24814112
,hospita,1,24814112
,coronary angiography,1,24814112
,angiography,1,24814112
,unstable,1,24814112
,unstable angina,1,24814112
,angina,1,24814112
,non,2,24814112
,non stelevation myocardial infarction,1,24814112
,myocardial,1,24814112
,myocardial infarction,1,24814112
,infarction,1,24814112
,nstemi,2,24814112
,angiographic,1,24814112
,disease severity,1,24814112
,score,3,24814112
,results,1,24814112
,significantly,4,24814112
,group,3,24814112
,comparison,1,24814112
,number,1,24814112
,vessels,2,24814112
,vessel,5,24814112
,most,1,24814112
,presence,1,24814112
,triple,1,24814112
,triple vessel disease,1,24814112
,odds ratio,2,24814112
,ratio,2,24814112
,confidence,2,24814112
,confidence intervals,2,24814112
,intervals,2,24814112
,double,1,24814112
,double vessel disease,1,24814112
,single,1,24814112
,lad,1,24814112
,involved,1,24814112
,strong,1,24814112
,correlation,1,24814112
,conclusion,1,24814112
,absence,1,24814112
,systolic dysfunction,1,24814112
,dysfunction,1,24814112
,high,1,24814112
,diffuse,1,24814112
,coronary atherosclerosis,1,24814112
,atherosclerosis,1,24814112
,characteristics,1,24814108
,treatment,1,24814108
,outcomes,1,24814108
,patients,1,24814108
,acute,1,24814108
,acute coronary syndrome,1,24814108
,coronary,1,24814108
,syndrome,1,24814108
,tertiary,1,24814108
,tertiary hospital,1,24814108
,hospital,1,24814108
,india,1,24814108
,background,1,24814108
,coronary,3,24814108
,coronary artery,2,24814108
,coronary artery disease,1,24814108
,artery,2,24814108
,artery disease,1,24814108
,disease,1,24814108
,cad,2,24814108
,major,2,24814108
,cause,1,24814108
,death,2,24814108
,india,2,24814108
,data,1,24814108
,outcome,1,24814108
,indian,2,24814108
,population,2,24814108
,study,1,24814108
,characteristics,1,24814108
,treatment,1,24814108
,outcomes,2,24814108
,acute,1,24814108
,acute coronary syndrome,1,24814108
,syndrome,1,24814108
,acs,3,24814108
,cardiac,3,24814108
,centre,1,24814108
,methods,1,24814108
,cross,1,24814108
,cross sectional,1,24814108
,sectional,1,24814108
,retrospective,1,24814108
,analysis,1,24814108
,patients,2,24814108
,january,1,24814108
,december,1,24814108
,year,4,24814108
,institute,1,24814108
,cardiovascular,1,24814108
,cardiovascular diseases,1,24814108
,diseases,1,24814108
,medical,2,24814108
,mission,1,24814108
,mortality,4,24814108
,determinants,1,24814108
,cardiac events,1,24814108
,events,1,24814108
,mace,3,24814108
,results,1,24814108
,years,1,24814108
,males,1,24814108
,st segment,2,24814108
,st segment elevation,2,24814108
,st segment elevation myocardial infarction,2,24814108
,segment,2,24814108
,elevation,2,24814108
,myocardial,2,24814108
,myocardial infarction,2,24814108
,infarction,2,24814108
,stemi,2,24814108
,non,1,24814108
,non st segment elevation myocardial infarction,1,24814108
,unstable,1,24814108
,unstable angina,1,24814108
,angina,1,24814108
,key,1,24814108
,pharmacotherapy,2,24814108
,clopidogrel,1,24814108
,statins,1,24814108
,enzyme,1,24814108
,receptor,1,24814108
,beta,1,24814108
,beta blocker,1,24814108
,angiography,1,24814108
,rate,2,24814108
,group,1,24814108
,primary,1,24814108
,angioplasty,1,24814108
,sole,1,24814108
,medical therapy,1,24814108
,therapy,1,24814108
,overall,1,24814108
,coronary artery bypass,1,24814108
,coronary artery bypass graft,1,24814108
,artery bypass graft,1,24814108
,bypass,1,24814108
,bypass graft,1,24814108
,graft,1,24814108
,composite,1,24814108
,cardiac arrest,1,24814108
,arrest,1,24814108
,bleeding,1,24814108
,main,1,24814108
,factors,1,24814108
,ventricular,1,24814108
,ventricular systolic,1,24814108
,systolic,1,24814108
,diastolic,1,24814108
,diastolic dysfunction,1,24814108
,dysfunction,1,24814108
,positive,1,24814108
,independently,1,24814108
,conclusions,1,24814108
,interventions,1,24814108
,nations,1,24814108
,research,1,24791521
,chinese,1,24791521
,chinese medicine,1,24791521
,medicine,1,24791521
,viii,1,24791521
,salviae,1,24791521
,radix,1,24791521
,flos,1,24791521
,salviae,3,24791521
,radix,3,24791521
,flos,3,24791521
,chinese,1,24791521
,chinese medicine,1,24791521
,medicine,1,24791521
,pair,1,24791521
,cmp,4,24791521
,rhizoma,2,24791521
,blood,5,24791521
,blood circulation,2,24791521
,circulation,2,24791521
,blood stasis,2,24791521
,stasis,2,24791521
,carthami,2,24791521
,meridian,1,24791521
,obstruction,1,24791521
,relieving,2,24791521
,relieving pain,1,24791521
,pain,1,24791521
,herbs,2,24791521
,danhong,1,24791521
,injection,1,24791521
,classic,1,24791521
,application,2,24791521
,compatibility,2,24791521
,scientific,1,24791521
,extraction,1,24791521
,organ,1,24791521
,flood,1,24791521
,insufficiency,1,24791521
,ischemic,1,24791521
,infarction,1,24791521
,diseases,1,24791521
,symptoms,1,24791521
,myocardial,1,24791521
,myocardial ischemia,1,24791521
,ischemia,1,24791521
,atherosclerosis,1,24791521
,plaque,1,24791521
,thrombus,1,24791521
,paper,1,24791521
,constituents,1,24791521
,effects,1,24791521
,action,1,24791521
,mechanism,1,24791521
,clinical,1,24791521
,applications,1,24791521
,order,1,24791521
,further,1,24791521
,basic,1,24791521
,basic research,1,24791521
,research,1,24791521
,levels,1,24791521
,acute,1,24791213
,acute myocardial infarction,1,24791213
,myocardial,1,24791213
,myocardial infarction,1,24791213
,infarction,1,24791213
,male,1,24791213
,chest,1,24791213
,chest pain,1,24791213
,pain,1,24791213
,electrocardiogram,1,24791213
,st elevation,1,24791213
,elevation,1,24791213
,leads,1,24791213
,avl,1,24791213
,ventricular,1,24791213
,ventricular systolic,1,24791213
,systolic,1,24791213
,function,1,24791213
,fraction,1,24791213
,patient,1,24791213
,thrombolytic,1,24791213
,hours,1,24791213
,admission,1,24791213
,pruriginous,1,24791213
,vesicles,1,24791213
,clear,1,24791213
,content,1,24791213
,pink,1,24791213
,halo,1,24791213
,his,1,24791213
,face,1,24791213
,head,1,24791213
,torso,1,24791213
,infection,1,24791213
,case,1,24791213
,difficulties,1,24791213
,diagnosis,1,24791213
,acute,1,24791213
,acute myocarditis,1,24791213
,myocarditis,1,24791213
,approach,1,24776332
,coronary,1,24776332
,bifurcation,1,24776332
,bifurcation lesions,1,24776332
,lesions,1,24776332
,stent,1,24776332
,comparison,1,24776332
,simple,1,24776332
,strategy,2,24776332
,complex,1,24776332
,introduction,1,24776332
,objectives,1,24776332
,coronary,1,24776332
,bifurcation,3,24776332
,bifurcation lesions,3,24776332
,lesions,7,24776332
,simple,6,24776332
,complex,5,24776332
,strategy,7,24776332
,clinical,3,24776332
,clinical trials,1,24776332
,stents,3,24776332
,not,4,24776332
,superior,2,24776332
,approach,2,24776332
,date,1,24776332
,best,1,24776332
,methods,1,24776332
,prospective,1,24776332
,randomized,1,24776332
,study,1,24776332
,percutaneous,1,24776332
,revascularization,3,24776332
,stent,2,24776332
,angiographic,2,24776332
,followup,1,24776332
,months,1,24776332
,results,1,24776332
,patients,2,24776332
,true,1,24776332
,bifurcations,1,24776332
,crossover,1,24776332
,rate,2,24776332
,binary,1,24776332
,restenosis,2,24776332
,differences,2,24776332
,groups,2,24776332
,side,1,24776332
,branch,1,24776332
,intention,1,24776332
,analysis,2,24776332
,protocol,1,24776332
,incidence,1,24776332
,major,1,24776332
,cardiac,2,24776332
,cardiac events,1,24776332
,events,1,24776332
,cardiac death,1,24776332
,death,1,24776332
,myocardial,1,24776332
,myocardial infarction,1,24776332
,infarction,1,24776332
,target,1,24776332
,target vessel,1,24776332
,vessel,1,24776332
,cases,1,24776332
,thrombosis,1,24776332
,conclusions,1,24776332
,findings,1,24776332
,not significantly,1,24776332
,significantly,1,24776332
,prognostic,1,24776329
,value,1,24776329
,comprehensive,1,24776329
,assessment,1,24776329
,cardiac,1,24776329
,magnetic,1,24776329
,magnetic resonance,1,24776329
,resonance,1,24776329
,indexes,1,24776329
,elevation,1,24776329
,myocardial,1,24776329
,myocardial infarction,1,24776329
,infarction,1,24776329
,introduction,1,24776329
,objectives,1,24776329
,variety,1,24776329
,cardiac,7,24776329
,magnetic,3,24776329
,magnetic resonance,3,24776329
,resonance,7,24776329
,indexes,2,24776329
,prognosis,1,24776329
